date,source_currency,target_currency,exchange_rate_to_target
2019-06-20,GBP,TRY,7.3233133307
2019-06-20,GBP,USD,1.2682407044
2019-06-20,GBP,ZAR,18.093096293
2019-06-20,USD,AUD,1.4436189971
2019-06-20,USD,BGN,1.7297249491
2019-06-20,USD,BRL,3.8389493234
2019-06-20,USD,CAD,1.3165295834
2019-06-20,USD,CHF,0.9854072698
2019-06-20,USD,CNY,6.8543380207
2019-06-20,USD,CZK,22.6576457062
2019-06-20,USD,DKK,6.6030777395
2019-06-20,USD,EUR,0.8844078889
2019-06-20,USD,GBP,0.7884938534
2019-06-20,USD,HKD,7.8163084815
2019-06-20,USD,HRK,6.5477138056
2019-06-20,USD,HUF,286.1767046962
2019-06-20,USD,IDR,14182.4975678783
2019-06-20,USD,ILS,3.578137437
2019-06-20,USD,INR,69.4317679314
2019-06-20,USD,ISK,125.1437162819
2019-06-20,USD,JPY,107.6412841603
2019-06-20,USD,KRW,1160.5642522331
2019-06-20,USD,MXN,18.9227911913
2019-06-20,USD,MYR,4.1479614398
2019-06-20,USD,NOK,8.5502785885
2019-06-20,USD,NZD,1.5174670558
2019-06-20,USD,PHP,51.4362784116
2019-06-20,USD,PLN,3.7636862121
2019-06-20,USD,RON,4.1798885646
2019-06-20,USD,RUB,63.1814804988
2019-06-20,USD,SEK,9.4055010171
2019-06-20,USD,SGD,1.3563279384
2019-06-20,USD,THB,30.9348191386
2019-06-20,USD,TRY,5.7743875475
2019-06-20,USD,USD,1.0
2019-06-20,USD,ZAR,14.2662952154
2019-06-21,EUR,AUD,1.6386
2019-06-21,EUR,BGN,1.9558
2019-06-21,EUR,BRL,4.3357
2019-06-21,EUR,CAD,1.4928
2019-06-21,EUR,CHF,1.1107
2019-06-21,EUR,CNY,7.7792
2019-06-21,EUR,CZK,25.609
2019-06-21,EUR,DKK,7.4657
2019-06-21,EUR,GBP,0.89425
2019-06-21,EUR,HKD,8.8424
2019-06-21,EUR,HRK,7.4013
2019-06-21,EUR,HUF,323.97
2019-06-21,EUR,IDR,15987.0
2019-06-21,EUR,ILS,4.0785
2019-06-21,EUR,INR,78.6985
2019-06-21,EUR,ISK,141.5
2019-06-21,EUR,JPY,121.64
2019-06-21,EUR,KRW,1314.41
2019-06-21,EUR,MXN,21.5698
2019-06-21,EUR,MYR,4.7002
2019-06-21,EUR,NOK,9.686
2019-06-21,EUR,NZD,1.7261
2019-06-21,EUR,PHP,58.253
2019-06-21,EUR,PLN,4.2584
2019-06-21,EUR,RON,4.7239
2019-06-21,EUR,RUB,71.5191
2019-06-21,EUR,SEK,10.6308
2019-06-21,EUR,SGD,1.5362
2019-06-21,EUR,THB,34.859
2019-06-21,EUR,TRY,6.5806
2019-06-21,EUR,USD,1.1316
2019-06-21,EUR,ZAR,16.2178
2019-06-21,GBP,AUD,1.8323734973
2019-06-21,GBP,BGN,2.1870841487
2019-06-21,GBP,BRL,4.8484204641
2019-06-21,GBP,CAD,1.6693318423
2019-06-21,GBP,CHF,1.2420464076
2019-06-21,GBP,CNY,8.699133352
2019-06-21,GBP,CZK,28.6374056472
2019-06-21,GBP,DKK,8.348560246
2019-06-21,GBP,EUR,1.1182555214
2019-06-21,GBP,GBP,1.0
2019-06-21,GBP,HKD,9.8880626223
2019-06-21,GBP,HRK,8.2765445904
2019-06-21,GBP,HUF,362.2812412636
2019-06-21,GBP,IDR,17877.5510204082
2019-06-21,GBP,ILS,4.560805144
2019-06-21,GBP,INR,88.0050321498
2019-06-21,GBP,ISK,158.2331562762
2019-06-21,GBP,JPY,136.0246016215
2019-06-21,GBP,KRW,1469.8462398658
2019-06-21,GBP,MXN,24.1205479452
2019-06-21,GBP,MYR,5.2560246016
2019-06-21,GBP,NOK,10.8314229802
2019-06-21,GBP,NZD,1.9302208555
2019-06-21,GBP,PHP,65.1417388873
2019-06-21,GBP,PLN,4.7619793123
2019-06-21,GBP,RON,5.2825272575
2019-06-21,GBP,RUB,79.9766284596
2019-06-21,GBP,SEK,11.8879507968
2019-06-21,GBP,SGD,1.717864132
2019-06-21,GBP,THB,38.98126922
2019-06-21,GBP,TRY,7.358792284
2019-06-21,GBP,USD,1.265417948
2019-06-21,GBP,ZAR,18.1356443947
2019-06-21,USD,AUD,1.448038176
2019-06-21,USD,BGN,1.72834924
2019-06-21,USD,BRL,3.8314775539
2019-06-21,USD,CAD,1.3191940615
2019-06-21,USD,CHF,0.9815305762
2019-06-21,USD,CNY,6.8745139625
2019-06-21,USD,CZK,22.6307882644
2019-06-21,USD,DKK,6.5974726052
2019-06-21,USD,EUR,0.8837044892
2019-06-21,USD,GBP,0.7902527395
2019-06-21,USD,HKD,7.8140685755
2019-06-21,USD,HRK,6.5405620361
2019-06-21,USD,HUF,286.2937433722
2019-06-21,USD,IDR,14127.783669141
2019-06-21,USD,ILS,3.6041887593
2019-06-21,USD,INR,69.5462177448
2019-06-21,USD,ISK,125.0441852245
2019-06-21,USD,JPY,107.4938140686
2019-06-21,USD,KRW,1161.5500176741
2019-06-21,USD,MXN,19.0613290916
2019-06-21,USD,MYR,4.1535878402
2019-06-21,USD,NOK,8.5595616826
2019-06-21,USD,NZD,1.5253623188
2019-06-21,USD,PHP,51.4784376105
2019-06-21,USD,PLN,3.7631671969
2019-06-21,USD,RON,4.1745316366
2019-06-21,USD,RUB,63.2017497349
2019-06-21,USD,SEK,9.394485684
2019-06-21,USD,SGD,1.3575468363
2019-06-21,USD,THB,30.8050547897
2019-06-21,USD,TRY,5.8153057618
2019-06-21,USD,USD,1.0
2019-06-21,USD,ZAR,14.3317426653
2019-06-24,EUR,AUD,1.6385
2019-06-24,EUR,BGN,1.9558
2019-06-24,EUR,BRL,4.3565
2019-06-24,EUR,CAD,1.503
2019-06-24,EUR,CHF,1.1109
2019-06-24,EUR,CNY,7.8354
2019-06-24,EUR,CZK,25.601
2019-06-24,EUR,DKK,7.4663
2019-06-24,EUR,GBP,0.89365
2019-06-24,EUR,HKD,8.9
2019-06-24,EUR,HRK,7.3965
2019-06-24,EUR,HUF,324.29
2019-06-24,EUR,IDR,16125.0
2019-06-24,EUR,ILS,4.1029
2019-06-24,EUR,INR,79.0865
2019-06-24,EUR,ISK,141.5
2019-06-24,EUR,JPY,122.25
2019-06-24,EUR,KRW,1317.77
2019-06-24,EUR,MXN,21.8229
2019-06-24,EUR,MYR,4.7171
2019-06-24,EUR,NOK,9.6643
2019-06-24,EUR,NZD,1.7244
2019-06-24,EUR,PHP,58.531
2019-06-24,EUR,PLN,4.2545
2019-06-24,EUR,RON,4.7181
2019-06-24,EUR,RUB,71.7127
2019-06-24,EUR,SEK,10.6078
2019-06-24,EUR,SGD,1.5429
2019-06-24,EUR,THB,35.008
2019-06-24,EUR,TRY,6.605
2019-06-24,EUR,USD,1.1394
2019-06-24,EUR,ZAR,16.3295
2019-06-24,GBP,AUD,1.8334918592
2019-06-24,GBP,BGN,2.1885525653
2019-06-24,GBP,BRL,4.8749510435
2019-06-24,GBP,CAD,1.6818665025
2019-06-24,GBP,CHF,1.2431041235
2019-06-24,GBP,CNY,8.7678621384
2019-06-24,GBP,CZK,28.6476808594
2019-06-24,GBP,DKK,8.3548369048
2019-06-24,GBP,EUR,1.1190063224
2019-06-24,GBP,GBP,1.0
2019-06-24,GBP,HKD,9.9591562692
2019-06-24,GBP,HRK,8.2767302635
2019-06-24,GBP,HUF,362.8825602865
2019-06-24,GBP,IDR,18043.9769484698
2019-06-24,GBP,ILS,4.5911710401
2019-06-24,GBP,INR,88.4982935154
2019-06-24,GBP,ISK,158.3393946176
2019-06-24,GBP,JPY,136.7985229117
2019-06-24,GBP,KRW,1474.5929614502
2019-06-24,GBP,MXN,24.4199630728
2019-06-24,GBP,MYR,5.2784647233
2019-06-24,GBP,NOK,10.8144128014
2019-06-24,GBP,NZD,1.9296145023
2019-06-24,GBP,PHP,65.4965590556
2019-06-24,GBP,PLN,4.7608123986
2019-06-24,GBP,RON,5.2795837296
2019-06-24,GBP,RUB,80.2469646954
2019-06-24,GBP,SEK,11.8701952666
2019-06-24,GBP,SGD,1.7265148548
2019-06-24,GBP,THB,39.1741733341
2019-06-24,GBP,TRY,7.3910367594
2019-06-24,GBP,USD,1.2749958037
2019-06-24,GBP,ZAR,18.2728137414
2019-06-24,USD,AUD,1.4380375636
2019-06-24,USD,BGN,1.7165174653
2019-06-24,USD,BRL,3.8235035984
2019-06-24,USD,CAD,1.3191153239
2019-06-24,USD,CHF,0.9749868352
2019-06-24,USD,CNY,6.8767772512
2019-06-24,USD,CZK,22.4688432508
2019-06-24,USD,DKK,6.5528348253
2019-06-24,USD,EUR,0.8776549061
2019-06-24,USD,GBP,0.7843163068
2019-06-24,USD,HKD,7.8111286642
2019-06-24,USD,HRK,6.4915745129
2019-06-24,USD,HUF,284.6147094962
2019-06-24,USD,IDR,14152.1853607162
2019-06-24,USD,ILS,3.6009303142
2019-06-24,USD,INR,69.4106547306
2019-06-24,USD,ISK,124.1881692119
2019-06-24,USD,JPY,107.2933122696
2019-06-24,USD,KRW,1156.5473055994
2019-06-24,USD,MXN,19.1529752501
2019-06-24,USD,MYR,4.1399859575
2019-06-24,USD,NOK,8.4819203089
2019-06-24,USD,NZD,1.5134281201
2019-06-24,USD,PHP,51.3700193084
2019-06-24,USD,PLN,3.733982798
2019-06-24,USD,RON,4.1408636124
2019-06-24,USD,RUB,62.939002984
2019-06-24,USD,SEK,9.3099877128
2019-06-24,USD,SGD,1.3541337546
2019-06-24,USD,THB,30.7249429524
2019-06-24,USD,TRY,5.7969106547
2019-06-24,USD,USD,1.0
2019-06-24,USD,ZAR,14.331665789
2019-06-25,EUR,AUD,1.6341
2019-06-25,EUR,BGN,1.9558
2019-06-25,EUR,BRL,4.3669
2019-06-25,EUR,CAD,1.5001
2019-06-25,EUR,CHF,1.1108
2019-06-25,EUR,CNY,7.8347
2019-06-25,EUR,CZK,25.557
2019-06-25,EUR,DKK,7.4654
2019-06-25,EUR,GBP,0.89485
2019-06-25,EUR,HKD,8.8915
2019-06-25,EUR,HRK,7.3945
2019-06-25,EUR,HUF,324.49
2019-06-25,EUR,IDR,16116.3
2019-06-25,EUR,ILS,4.1013
2019-06-25,EUR,INR,78.9725
2019-06-25,EUR,ISK,141.5
2019-06-25,EUR,JPY,121.97
2019-06-25,EUR,KRW,1314.27
2019-06-25,EUR,MXN,21.9042
2019-06-25,EUR,MYR,4.7119
2019-06-25,EUR,NOK,9.6855
2019-06-25,EUR,NZD,1.714
2019-06-25,EUR,PHP,58.477
2019-06-25,EUR,PLN,4.2563
2019-06-25,EUR,RON,4.7184
2019-06-25,EUR,RUB,71.4389
2019-06-25,EUR,SEK,10.532
2019-06-25,EUR,SGD,1.5411
2019-06-25,EUR,THB,34.973
2019-06-25,EUR,TRY,6.5708
2019-06-25,EUR,USD,1.1388
2019-06-25,EUR,ZAR,16.2881
2019-06-25,GBP,AUD,1.8261161088
2019-06-25,GBP,BGN,2.1856177013
2019-06-25,GBP,BRL,4.8800357602
2019-06-25,GBP,CAD,1.6763703414
2019-06-25,GBP,CHF,1.2413253618
2019-06-25,GBP,CNY,8.755322121
2019-06-25,GBP,CZK,28.5600938705
2019-06-25,GBP,DKK,8.342627256
2019-06-25,GBP,EUR,1.1175057272
2019-06-25,GBP,GBP,1.0
2019-06-25,GBP,HKD,9.9363021735
2019-06-25,GBP,HRK,8.2633960999
2019-06-25,GBP,HUF,362.6194334246
2019-06-25,GBP,IDR,18010.0575515449
2019-06-25,GBP,ILS,4.583226239
2019-06-25,GBP,INR,88.2522210426
2019-06-25,GBP,ISK,158.1270604012
2019-06-25,GBP,JPY,136.3021735486
2019-06-25,GBP,KRW,1468.7042521093
2019-06-25,GBP,MXN,24.4780689501
2019-06-25,GBP,MYR,5.2655752361
2019-06-25,GBP,NOK,10.823601721
2019-06-25,GBP,NZD,1.9154048164
2019-06-25,GBP,PHP,65.3483824105
2019-06-25,GBP,PLN,4.7564396268
2019-06-25,GBP,RON,5.2728390233
2019-06-25,GBP,RUB,79.8333798961
2019-06-25,GBP,SEK,11.769570319
2019-06-25,GBP,SGD,1.7221880762
2019-06-25,GBP,THB,39.082527798
2019-06-25,GBP,TRY,7.3429066324
2019-06-25,GBP,USD,1.2726155222
2019-06-25,GBP,ZAR,18.2020450355
2019-06-25,USD,AUD,1.4349315068
2019-06-25,USD,BGN,1.7174218476
2019-06-25,USD,BRL,3.8346505093
2019-06-25,USD,CAD,1.3172637864
2019-06-25,USD,CHF,0.9754127151
2019-06-25,USD,CNY,6.8797857394
2019-06-25,USD,CZK,22.4420442571
2019-06-25,USD,DKK,6.5554970144
2019-06-25,USD,EUR,0.8781173165
2019-06-25,USD,GBP,0.7857832806
2019-06-25,USD,HKD,7.8077801194
2019-06-25,USD,HRK,6.4932384967
2019-06-25,USD,HUF,284.9402880225
2019-06-25,USD,IDR,14152.0021074816
2019-06-25,USD,ILS,3.6014225501
2019-06-25,USD,INR,69.3471197752
2019-06-25,USD,ISK,124.253600281
2019-06-25,USD,JPY,107.1039690903
2019-06-25,USD,KRW,1154.0832455216
2019-06-25,USD,MXN,19.2344573235
2019-06-25,USD,MYR,4.1376009835
2019-06-25,USD,NOK,8.5050052687
2019-06-25,USD,NZD,1.5050930804
2019-06-25,USD,PHP,51.3496663154
2019-06-25,USD,PLN,3.7375307341
2019-06-25,USD,RON,4.143308746
2019-06-25,USD,RUB,62.7317351598
2019-06-25,USD,SEK,9.2483315771
2019-06-25,USD,SGD,1.3532665964
2019-06-25,USD,THB,30.710396909
2019-06-25,USD,TRY,5.7699332631
2019-06-25,USD,USD,1.0
2019-06-25,USD,ZAR,14.3028626625
2019-06-26,EUR,AUD,1.6277
2019-06-26,EUR,BGN,1.9558
2019-06-26,EUR,BRL,4.3624
2019-06-26,EUR,CAD,1.4947
2019-06-26,EUR,CHF,1.1113
2019-06-26,EUR,CNY,7.8139
2019-06-26,EUR,CZK,25.486
2019-06-26,EUR,DKK,7.4651
2019-06-26,EUR,GBP,0.89603
2019-06-26,EUR,HKD,8.8724
2019-06-26,EUR,HRK,7.3956
2019-06-26,EUR,HUF,323.5
2019-06-26,EUR,IDR,16097.68
2019-06-26,EUR,ILS,4.0825
2019-06-26,EUR,INR,78.5705
2019-06-26,EUR,ISK,141.5
2019-06-26,EUR,JPY,122.4
2019-06-26,EUR,KRW,1312.86
2019-06-26,EUR,MXN,21.7972
2019-06-26,EUR,MYR,4.7124
2019-06-26,EUR,NOK,9.6733
2019-06-26,EUR,NZD,1.7004
2019-06-26,EUR,PHP,58.456
2019-06-26,EUR,PLN,4.2627
2019-06-26,EUR,RON,4.722
2019-06-26,EUR,RUB,71.6399
2019-06-26,EUR,SEK,10.5435
2019-06-26,EUR,SGD,1.5387
2019-06-26,EUR,THB,34.955
2019-06-26,EUR,TRY,6.55
2019-06-26,EUR,USD,1.1362
2019-06-26,EUR,ZAR,16.2802
2019-06-26,GBP,AUD,1.8165686417
2019-06-26,GBP,BGN,2.1827394172
2019-06-26,GBP,BRL,4.8685869893
2019-06-26,GBP,CAD,1.6681361115
2019-06-26,GBP,CHF,1.2402486524
2019-06-26,GBP,CNY,8.7205785521
2019-06-26,GBP,CZK,28.4432440878
2019-06-26,GBP,DKK,8.3313058715
2019-06-26,GBP,EUR,1.1160340614
2019-06-26,GBP,GBP,1.0
2019-06-26,GBP,HKD,9.901900606
2019-06-26,GBP,HRK,8.2537415042
2019-06-26,GBP,HUF,361.0370188498
2019-06-26,GBP,IDR,17965.5591888664
2019-06-26,GBP,ILS,4.5562090555
2019-06-26,GBP,INR,87.6873542181
2019-06-26,GBP,ISK,157.9188196824
2019-06-26,GBP,JPY,136.6025691104
2019-06-26,GBP,KRW,1465.1964777965
2019-06-26,GBP,MXN,24.3264176423
2019-06-26,GBP,MYR,5.2591989108
2019-06-26,GBP,NOK,10.7957322857
2019-06-26,GBP,NZD,1.8977043179
2019-06-26,GBP,PHP,65.2388870908
2019-06-26,GBP,PLN,4.7573183934
2019-06-26,GBP,RON,5.2699128377
2019-06-26,GBP,RUB,79.9525685524
2019-06-26,GBP,SEK,11.7669051259
2019-06-26,GBP,SGD,1.7172416102
2019-06-26,GBP,THB,39.0109706148
2019-06-26,GBP,TRY,7.3100231019
2019-06-26,GBP,USD,1.2680379005
2019-06-26,GBP,ZAR,18.1692577257
2019-06-26,USD,AUD,1.4325822919
2019-06-26,USD,BGN,1.7213518747
2019-06-26,USD,BRL,3.8394648829
2019-06-26,USD,CAD,1.3155254357
2019-06-26,USD,CHF,0.9780848442
2019-06-26,USD,CNY,6.87722232
2019-06-26,USD,CZK,22.430910051
2019-06-26,USD,DKK,6.5702341137
2019-06-26,USD,EUR,0.8801267383
2019-06-26,USD,GBP,0.7886199613
2019-06-26,USD,HKD,7.8088364725
2019-06-26,USD,HRK,6.5090653054
2019-06-26,USD,HUF,284.720999824
2019-06-26,USD,IDR,14167.9985917972
2019-06-26,USD,ILS,3.5931174089
2019-06-26,USD,INR,69.1519978877
2019-06-26,USD,ISK,124.5379334624
2019-06-26,USD,JPY,107.7275127618
2019-06-26,USD,KRW,1155.4831895793
2019-06-26,USD,MXN,19.184298539
2019-06-26,USD,MYR,4.1475092413
2019-06-26,USD,NOK,8.5137299771
2019-06-26,USD,NZD,1.4965675057
2019-06-26,USD,PHP,51.4486886112
2019-06-26,USD,PLN,3.7517162471
2019-06-26,USD,RON,4.155958458
2019-06-26,USD,RUB,63.0521915156
2019-06-26,USD,SEK,9.2796162647
2019-06-26,USD,SGD,1.3542510121
2019-06-26,USD,THB,30.7648301355
2019-06-26,USD,TRY,5.7648301355
2019-06-26,USD,USD,1.0
2019-06-26,USD,ZAR,14.3286393241
2019-06-27,EUR,AUD,1.6251
2019-06-27,EUR,BGN,1.9558
2019-06-27,EUR,BRL,4.3868
2019-06-27,EUR,CAD,1.4928
2019-06-27,EUR,CHF,1.1121
2019-06-27,EUR,CNY,7.8199
2019-06-27,EUR,CZK,25.434
2019-06-27,EUR,DKK,7.4641
2019-06-27,EUR,GBP,0.89428
2019-06-27,EUR,HKD,8.8836
2019-06-27,EUR,HRK,7.3955
2019-06-27,EUR,HUF,323.64
2019-06-27,EUR,IDR,16077.18
2019-06-27,EUR,ILS,4.0759
2019-06-27,EUR,INR,78.5675
2019-06-27,EUR,ISK,141.7
2019-06-27,EUR,JPY,122.64
2019-06-27,EUR,KRW,1313.12
2019-06-27,EUR,MXN,21.7397
2019-06-27,EUR,MYR,4.7117
2019-06-27,EUR,NOK,9.6843
2019-06-27,EUR,NZD,1.6996
2019-06-27,EUR,PHP,58.209
2019-06-27,EUR,PLN,4.2515
2019-06-27,EUR,RON,4.7223
2019-06-27,EUR,RUB,71.6096
2019-06-27,EUR,SEK,10.5488
2019-06-27,EUR,SGD,1.5393
2019-06-27,EUR,THB,35.003
2019-06-27,EUR,TRY,6.5573
2019-06-27,EUR,USD,1.137
2019-06-27,EUR,ZAR,16.0893
2019-06-27,GBP,AUD,1.8172160844
2019-06-27,GBP,BGN,2.1870107796
2019-06-27,GBP,BRL,4.9053987565
2019-06-27,GBP,CAD,1.669275842
2019-06-27,GBP,CHF,1.2435702465
2019-06-27,GBP,CNY,8.7443529991
2019-06-27,GBP,CZK,28.4407568099
2019-06-27,GBP,DKK,8.3464910319
2019-06-27,GBP,EUR,1.1182180078
2019-06-27,GBP,GBP,1.0
2019-06-27,GBP,HKD,9.9338014939
2019-06-27,GBP,HRK,8.2697812766
2019-06-27,GBP,HUF,361.9000760388
2019-06-27,GBP,IDR,17977.7921903654
2019-06-27,GBP,ILS,4.5577447779
2019-06-27,GBP,INR,87.8555933265
2019-06-27,GBP,ISK,158.4514917028
2019-06-27,GBP,JPY,137.1382564745
2019-06-27,GBP,KRW,1468.3544303797
2019-06-27,GBP,MXN,24.3097240238
2019-06-27,GBP,MYR,5.2687077873
2019-06-27,GBP,NOK,10.8291586528
2019-06-27,GBP,NZD,1.900523326
2019-06-27,GBP,PHP,65.090352015
2019-06-27,GBP,PLN,4.7541038601
2019-06-27,GBP,RON,5.2805608982
2019-06-27,GBP,RUB,80.0751442501
2019-06-27,GBP,SEK,11.7958581205
2019-06-27,GBP,SGD,1.7212729794
2019-06-27,GBP,THB,39.1409849264
2019-06-27,GBP,TRY,7.3324909424
2019-06-27,GBP,USD,1.2714138748
2019-06-27,GBP,ZAR,17.9913449926
2019-06-27,USD,AUD,1.4292875989
2019-06-27,USD,BGN,1.7201407212
2019-06-27,USD,BRL,3.8582233949
2019-06-27,USD,CAD,1.3129287599
2019-06-27,USD,CHF,0.9781002639
2019-06-27,USD,CNY,6.8776605101
2019-06-27,USD,CZK,22.3693931398
2019-06-27,USD,DKK,6.5647317502
2019-06-27,USD,EUR,0.8795074758
2019-06-27,USD,GBP,0.7865259455
2019-06-27,USD,HKD,7.8131926121
2019-06-27,USD,HRK,6.5043975374
2019-06-27,USD,HUF,284.6437994723
2019-06-27,USD,IDR,14140.0
2019-06-27,USD,ILS,3.5847845207
2019-06-27,USD,INR,69.100703606
2019-06-27,USD,ISK,124.6262093228
2019-06-27,USD,JPY,107.8627968338
2019-06-27,USD,KRW,1154.8988566403
2019-06-27,USD,MXN,19.1202286719
2019-06-27,USD,MYR,4.1439753738
2019-06-27,USD,NOK,8.517414248
2019-06-27,USD,NZD,1.4948109059
2019-06-27,USD,PHP,51.1952506596
2019-06-27,USD,PLN,3.7392260334
2019-06-27,USD,RON,4.153298153
2019-06-27,USD,RUB,62.98117854
2019-06-27,USD,SEK,9.2777484609
2019-06-27,USD,SGD,1.3538258575
2019-06-27,USD,THB,30.7854001759
2019-06-27,USD,TRY,5.7671943712
2019-06-27,USD,USD,1.0
2019-06-27,USD,ZAR,14.1506596306
2019-06-28,EUR,AUD,1.6244
2019-06-28,EUR,BGN,1.9558
2019-06-28,EUR,BRL,4.3511
2019-06-28,EUR,CAD,1.4893
2019-06-28,EUR,CHF,1.1105
2019-06-28,EUR,CNY,7.8185
2019-06-28,EUR,CZK,25.447
2019-06-28,EUR,DKK,7.4636
2019-06-28,EUR,GBP,0.89655
2019-06-28,EUR,HKD,8.8866
2019-06-28,EUR,HRK,7.3973
2019-06-28,EUR,HUF,323.39
2019-06-28,EUR,IDR,16083.35
2019-06-28,EUR,ILS,4.0607
2019-06-28,EUR,INR,78.524
2019-06-28,EUR,ISK,141.7
2019-06-28,EUR,JPY,122.6
2019-06-28,EUR,KRW,1315.35
2019-06-28,EUR,MXN,21.8201
2019-06-28,EUR,MYR,4.7082
2019-06-28,EUR,NOK,9.6938
2019-06-28,EUR,NZD,1.696
2019-06-28,EUR,PHP,58.335
2019-06-28,EUR,PLN,4.2496
2019-06-28,EUR,RON,4.7343
2019-06-28,EUR,RUB,71.5975
2019-06-28,EUR,SEK,10.5633
2019-06-28,EUR,SGD,1.5395
2019-06-28,EUR,THB,34.897
2019-06-28,EUR,TRY,6.5655
2019-06-28,EUR,USD,1.138
2019-06-28,EUR,ZAR,16.1218
2019-06-28,GBP,AUD,1.8118342535
2019-06-28,GBP,BGN,2.1814734259
2019-06-28,GBP,BRL,4.853159333
2019-06-28,GBP,CAD,1.6611455022
2019-06-28,GBP,CHF,1.2386369974
2019-06-28,GBP,CNY,8.7206513859
2019-06-28,GBP,CZK,28.3832468909
2019-06-28,GBP,DKK,8.3248006246
2019-06-28,GBP,EUR,1.1153867604
2019-06-28,GBP,GBP,1.0
2019-06-28,GBP,HKD,9.9119959846
2019-06-28,GBP,HRK,8.2508504824
2019-06-28,GBP,HUF,360.7049244325
2019-06-28,GBP,IDR,17939.1556522224
2019-06-28,GBP,ILS,4.5292510178
2019-06-28,GBP,INR,87.5846299704
2019-06-28,GBP,ISK,158.0503039429
2019-06-28,GBP,JPY,136.74641682
2019-06-28,GBP,KRW,1467.1239752384
2019-06-28,GBP,MXN,24.3378506497
2019-06-28,GBP,MYR,5.2514639451
2019-06-28,GBP,NOK,10.8123361776
2019-06-28,GBP,NZD,1.8916959456
2019-06-28,GBP,PHP,65.0660866656
2019-06-28,GBP,PLN,4.7399475768
2019-06-28,GBP,RON,5.2805755396
2019-06-28,GBP,RUB,79.8589035748
2019-06-28,GBP,SEK,11.7821649657
2019-06-28,GBP,SGD,1.7171379176
2019-06-28,GBP,THB,38.9236517763
2019-06-28,GBP,TRY,7.3230717751
2019-06-28,GBP,USD,1.2693101333
2019-06-28,GBP,ZAR,17.9820422732
2019-06-28,USD,AUD,1.4274165202
2019-06-28,USD,BGN,1.718629174
2019-06-28,USD,BRL,3.8234622144
2019-06-28,USD,CAD,1.3086994728
2019-06-28,USD,CHF,0.9758347979
2019-06-28,USD,CNY,6.8703866432
2019-06-28,USD,CZK,22.3611599297
2019-06-28,USD,DKK,6.5585237258
2019-06-28,USD,EUR,0.8787346221
2019-06-28,USD,GBP,0.7878295255
2019-06-28,USD,HKD,7.8089630931
2019-06-28,USD,HRK,6.5002636204
2019-06-28,USD,HUF,284.1739894552
2019-06-28,USD,IDR,14132.9964850615
2019-06-28,USD,ILS,3.5682776801
2019-06-28,USD,INR,69.0017574692
2019-06-28,USD,ISK,124.5166959578
2019-06-28,USD,JPY,107.7328646749
2019-06-28,USD,KRW,1155.8435852373
2019-06-28,USD,MXN,19.1740773286
2019-06-28,USD,MYR,4.137258348
2019-06-28,USD,NOK,8.5182776801
2019-06-28,USD,NZD,1.4903339192
2019-06-28,USD,PHP,51.2609841828
2019-06-28,USD,PLN,3.7342706503
2019-06-28,USD,RON,4.1601933216
2019-06-28,USD,RUB,62.915202109
2019-06-28,USD,SEK,9.2823374341
2019-06-28,USD,SGD,1.3528119508
2019-06-28,USD,THB,30.665202109
2019-06-28,USD,TRY,5.7693321617
2019-06-28,USD,USD,1.0
2019-06-28,USD,ZAR,14.1667838313
2019-07-01,EUR,AUD,1.6226
2019-07-01,EUR,BGN,1.9558
2019-07-01,EUR,BRL,4.3435
2019-07-01,EUR,CAD,1.4866
2019-07-01,EUR,CHF,1.1141
2019-07-01,EUR,CNY,7.7654
2019-07-01,EUR,CZK,25.478
2019-07-01,EUR,DKK,7.4647
2019-07-01,EUR,GBP,0.89718
2019-07-01,EUR,HKD,8.8639
2019-07-01,EUR,HRK,7.397
2019-07-01,EUR,HUF,322.9
2019-07-01,EUR,IDR,16016.28
2019-07-01,EUR,ILS,4.0543
2019-07-01,EUR,INR,78.236
2019-07-01,EUR,ISK,141.7
2019-07-01,EUR,JPY,122.93
2019-07-01,EUR,KRW,1318.27
2019-07-01,EUR,MXN,21.7024
2019-07-01,EUR,MYR,4.6904
2019-07-01,EUR,NOK,9.6848
2019-07-01,EUR,NZD,1.6941
2019-07-01,EUR,PHP,57.953
2019-07-01,EUR,PLN,4.2427
2019-07-01,EUR,RON,4.7327
2019-07-01,EUR,RUB,71.4725
2019-07-01,EUR,SEK,10.545
2019-07-01,EUR,SGD,1.5359
2019-07-01,EUR,THB,34.771
2019-07-01,EUR,TRY,6.4272
2019-07-01,EUR,USD,1.1349
2019-07-01,EUR,ZAR,16.0216
2019-07-01,GBP,AUD,1.8085556967
2019-07-01,GBP,BGN,2.1799415948
2019-07-01,GBP,BRL,4.8412804565
2019-07-01,GBP,CAD,1.6569696159
2019-07-01,GBP,CHF,1.2417797989
2019-07-01,GBP,CNY,8.6553422947
2019-07-01,GBP,CZK,28.397868878
2019-07-01,GBP,DKK,8.3201810116
2019-07-01,GBP,EUR,1.1146035355
2019-07-01,GBP,GBP,1.0
2019-07-01,GBP,HKD,9.8797342785
2019-07-01,GBP,HRK,8.2447223523
2019-07-01,GBP,HUF,359.9054816202
2019-07-01,GBP,IDR,17851.8023139169
2019-07-01,GBP,ILS,4.5189371141
2019-07-01,GBP,INR,87.2021222051
2019-07-01,GBP,ISK,157.9393209835
2019-07-01,GBP,JPY,137.0182126218
